"geographicAreaM49","aquastatElement","ts_length","count_NA_raw","count_NA_imp","num_imp_values","share_NA_imp","description"
"Russian Federation",4323,17,16,0,16,94.1176470588235,"% of area equipped for irrigation by groundwater"
"Russian Federation",4324,17,16,0,16,94.1176470588235,"% of area equipped for irrigation by surface water"
"Russian Federation",4325,17,17,0,17,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Russian Federation",4327,17,17,0,17,100,"% of area equipped for irrigation power irrigated"
"Russian Federation",4328,17,15,0,15,88.2352941176471,"% of the area equipped for irrigation actually irrigated"
"Russian Federation",4330,17,17,0,17,100,"% of irrigation potential equipped for irrigation"
"Russian Federation",4331,17,17,0,17,100,"% of the cultivated area equipped for irrigation"
"Russian Federation",4445,17,17,0,17,100,"% of area equipped for irrigation salinized"
"Russian Federation",4446,17,17,0,17,100,"% of area equipped for irrigation drained"
"Russian Federation",4448,17,17,0,17,100,"Other agricultural water managed area"
"Russian Federation",4450,17,17,0,17,100,"Freshwater withdrawal as % of internal renewable water resources"
"Russian Federation",4455,17,17,0,17,100,"Conservation agriculture area as % of arable land area"
"Russian Federation",4457,17,17,0,17,100,"Municipal water withdrawal per capita (total population)"
"Russian Federation",4458,17,11,0,11,64.7058823529412,"GDP per Capita"
"Russian Federation",4459,17,17,0,17,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Russian Federation",4462,17,16,0,16,94.1176470588235,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Russian Federation",4463,17,16,0,16,94.1176470588235,"% of area equipped for full control irrigation actually irrigated"
"Russian Federation",4464,17,16,0,16,94.1176470588235,"Irrigated cropping intensity"
"Russian Federation",4466,17,17,0,17,100,"% of area equipped by direct use of treated municipal wastewater"
"Russian Federation",4467,17,14,0,14,82.3529411764706,"Freshwater withdrawal as % of total water withdrawal"
"Russian Federation",4468,17,17,0,17,100,"Municipal water withdrawal per capita (urban population)"
"Russian Federation",4470,17,11,0,11,64.7058823529412,"% of total country area cultivated"
"Russian Federation",4471,17,16,0,16,94.1176470588235,"Dam capacity per capita"
"Russian Federation",4509,17,17,0,17,100,"Exploitable: total renewable surface water"
"Russian Federation",4514,17,17,0,17,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Russian Federation",4531,17,17,0,17,100,"Industrial water withdrawal per capita"
"Russian Federation",4532,17,17,0,17,100,"Agricultural water withdrawal per capita"
"Russian Federation",4533,17,17,0,17,100,"Area equipped by direct use of treated municipal wastewater"
"Russian Federation",4534,17,17,0,17,100,"Area equipped by direct use of not treated municipal wastewater"
"Russian Federation",4535,17,17,0,17,100,"Direct use of treated municipal wastewater"
"Russian Federation",4536,17,11,0,11,64.7058823529412,"Overlap: between surface water and groundwater"
"Russian Federation",4538,17,11,0,11,64.7058823529412,"% of economically active population active in agriculture"
"Saint Lucia",4103,20,8,0,8,40,"Cultivated area (arable land + permanent crops)"
"Saint Lucia",4105,20,8,0,8,40,"Rural population"
"Saint Lucia",4107,20,9,0,9,45,"Population density"
"Saint Lucia",4108,20,12,0,12,60,"Population economically active in agriculture"
"Saint Lucia",4150,20,8,0,8,40,"Long-term average annual precipitation in volume"
"Saint Lucia",4157,20,20,0,20,100,"Total internal renewable water resources (IRWR)"
"Saint Lucia",4158,20,9,0,9,45,"Total internal renewable water resources per capita"
"Saint Lucia",4164,20,8,0,8,40,"Surface water: accounted inflow"
"Saint Lucia",4176,20,8,0,8,40,"Surface water: total external renewable"
"Saint Lucia",4182,20,8,0,8,40,"Water resources: total external renewable"
"Saint Lucia",4185,20,20,0,20,100,"Total renewable surface water"
"Saint Lucia",4187,20,20,0,20,100,"Total renewable groundwater"
"Saint Lucia",4188,20,20,0,20,100,"Total renewable water resources"
"Saint Lucia",4190,20,9,0,9,45,"Total renewable water resources per capita"
"Saint Lucia",4192,20,8,0,8,40,"Dependency ratio"
"Saint Lucia",4196,20,20,0,20,100,"Total exploitable water resources"
"Saint Lucia",4253,20,19,0,19,95,"Total water withdrawal"
"Saint Lucia",4254,20,19,20,-1,-5,"Agricultural water withdrawal as % of total water withdrawal"
"Saint Lucia",4255,20,19,20,-1,-5,"Municipal water withdrawal as % of total withdrawal"
"Saint Lucia",4256,20,19,20,-1,-5,"Industrial water withdrawal as % of total water withdrawal"
"Saint Lucia",4257,20,19,0,19,95,"Total water withdrawal per capita"
"Saint Lucia",4263,20,20,0,20,100,"Total freshwater withdrawal (primary and secondary)"
"Saint Lucia",4271,20,19,20,-1,-5,"Agricultural water requirement as % of agricultural water withdrawal"
"Saint Lucia",4273,20,19,0,19,95,"Agricultural water withdrawal as % of total renewable water resources"
"Saint Lucia",4275,20,19,0,19,95,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Saint Lucia",4300,20,20,0,20,100,"Total cultivated area drained"
"Saint Lucia",4305,20,20,0,20,100,"% of total cultivated area drained"
"Saint Lucia",4311,20,20,0,20,100,"Area equipped for full control irrigation: total"
"Saint Lucia",4313,20,20,0,20,100,"Area equipped for irrigation: total"
"Saint Lucia",4317,20,20,0,20,100,"Total agricultural water managed area"
"Saint Lucia",4319,20,19,20,-1,-5,"% of agricultural water managed area equipped for irrigation"
"Saint Lucia",4323,20,20,20,0,0,"% of area equipped for irrigation by groundwater"
"Saint Lucia",4324,20,19,20,-1,-5,"% of area equipped for irrigation by surface water"
"Saint Lucia",4325,20,20,20,0,0,"% of area equipped for irrigation by mixed surface water and groundwater"
"Saint Lucia",4327,20,20,20,0,0,"% of area equipped for irrigation power irrigated"
"Saint Lucia",4328,20,20,20,0,0,"% of the area equipped for irrigation actually irrigated"
"Saint Lucia",4330,20,20,20,0,0,"% of irrigation potential equipped for irrigation"
"Saint Lucia",4331,20,19,0,19,95,"% of the cultivated area equipped for irrigation"
"Saint Lucia",4445,20,20,20,0,0,"% of area equipped for irrigation salinized"
"Saint Lucia",4446,20,20,20,0,0,"% of area equipped for irrigation drained"
"Saint Lucia",4448,20,20,0,20,100,"Other agricultural water managed area"
"Saint Lucia",4450,20,19,0,19,95,"Freshwater withdrawal as % of internal renewable water resources"
"Saint Lucia",4455,20,20,0,20,100,"Conservation agriculture area as % of arable land area"
"Saint Lucia",4457,20,19,0,19,95,"Municipal water withdrawal per capita (total population)"
"Saint Lucia",4458,20,12,0,12,60,"GDP per Capita"
"Saint Lucia",4459,20,20,0,20,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Saint Lucia",4462,20,20,20,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Saint Lucia",4463,20,20,20,0,0,"% of area equipped for full control irrigation actually irrigated"
"Saint Lucia",4464,20,20,20,0,0,"Irrigated cropping intensity"
"Saint Lucia",4466,20,20,20,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Saint Lucia",4467,20,19,20,-1,-5,"Freshwater withdrawal as % of total water withdrawal"
"Saint Lucia",4468,20,19,0,19,95,"Municipal water withdrawal per capita (urban population)"
"Saint Lucia",4470,20,8,0,8,40,"% of total country area cultivated"
"Saint Lucia",4471,20,20,0,20,100,"Dam capacity per capita"
"Saint Lucia",4509,20,20,0,20,100,"Exploitable: total renewable surface water"
"Saint Lucia",4514,20,20,20,0,0,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Saint Lucia",4531,20,19,0,19,95,"Industrial water withdrawal per capita"
"Saint Lucia",4532,20,19,0,19,95,"Agricultural water withdrawal per capita"
"Saint Lucia",4533,20,20,0,20,100,"Area equipped by direct use of treated municipal wastewater"
"Saint Lucia",4534,20,20,0,20,100,"Area equipped by direct use of not treated municipal wastewater"
"Saint Lucia",4535,20,20,0,20,100,"Direct use of treated municipal wastewater"
"Saint Lucia",4536,20,20,0,20,100,"Overlap: between surface water and groundwater"
"Saint Lucia",4538,20,12,0,12,60,"% of economically active population active in agriculture"
"Samoa",4103,17,5,0,5,29.4117647058824,"Cultivated area (arable land + permanent crops)"
"Samoa",4105,17,5,0,5,29.4117647058824,"Rural population"
"Samoa",4107,17,6,0,6,35.2941176470588,"Population density"
"Samoa",4108,17,9,0,9,52.9411764705882,"Population economically active in agriculture"
"Samoa",4150,17,5,0,5,29.4117647058824,"Long-term average annual precipitation in volume"
"Samoa",4157,17,17,0,17,100,"Total internal renewable water resources (IRWR)"
"Samoa",4158,17,17,0,17,100,"Total internal renewable water resources per capita"
"Samoa",4164,17,5,0,5,29.4117647058824,"Surface water: accounted inflow"
"Samoa",4176,17,5,0,5,29.4117647058824,"Surface water: total external renewable"
"Samoa",4182,17,5,0,5,29.4117647058824,"Water resources: total external renewable"
"Samoa",4185,17,17,0,17,100,"Total renewable surface water"
"Samoa",4187,17,17,0,17,100,"Total renewable groundwater"
"Samoa",4188,17,17,0,17,100,"Total renewable water resources"
"Samoa",4190,17,17,0,17,100,"Total renewable water resources per capita"
"Samoa",4192,17,17,17,0,0,"Dependency ratio"
"Samoa",4196,17,17,0,17,100,"Total exploitable water resources"
"Samoa",4253,17,17,0,17,100,"Total water withdrawal"
"Samoa",4254,17,17,17,0,0,"Agricultural water withdrawal as % of total water withdrawal"
"Samoa",4255,17,17,17,0,0,"Municipal water withdrawal as % of total withdrawal"
"Samoa",4256,17,17,17,0,0,"Industrial water withdrawal as % of total water withdrawal"
"Samoa",4257,17,17,0,17,100,"Total water withdrawal per capita"
"Samoa",4263,17,17,0,17,100,"Total freshwater withdrawal (primary and secondary)"
"Samoa",4271,17,17,17,0,0,"Agricultural water requirement as % of agricultural water withdrawal"
"Samoa",4273,17,17,17,0,0,"Agricultural water withdrawal as % of total renewable water resources"
"Samoa",4275,17,17,17,0,0,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Samoa",4300,17,17,0,17,100,"Total cultivated area drained"
"Samoa",4305,17,17,0,17,100,"% of total cultivated area drained"
"Samoa",4311,17,17,0,17,100,"Area equipped for full control irrigation: total"
"Samoa",4313,17,17,0,17,100,"Area equipped for irrigation: total"
"Samoa",4317,17,17,0,17,100,"Total agricultural water managed area"
"Samoa",4319,17,17,17,0,0,"% of agricultural water managed area equipped for irrigation"
"Samoa",4323,17,17,17,0,0,"% of area equipped for irrigation by groundwater"
"Samoa",4324,17,17,17,0,0,"% of area equipped for irrigation by surface water"
"Samoa",4325,17,17,17,0,0,"% of area equipped for irrigation by mixed surface water and groundwater"
"Samoa",4327,17,17,17,0,0,"% of area equipped for irrigation power irrigated"
"Samoa",4328,17,17,17,0,0,"% of the area equipped for irrigation actually irrigated"
"Samoa",4330,17,17,17,0,0,"% of irrigation potential equipped for irrigation"
"Samoa",4331,17,17,0,17,100,"% of the cultivated area equipped for irrigation"
"Samoa",4445,17,17,17,0,0,"% of area equipped for irrigation salinized"
"Samoa",4446,17,17,17,0,0,"% of area equipped for irrigation drained"
"Samoa",4448,17,17,0,17,100,"Other agricultural water managed area"
"Samoa",4450,17,17,17,0,0,"Freshwater withdrawal as % of internal renewable water resources"
"Samoa",4455,17,17,0,17,100,"Conservation agriculture area as % of arable land area"
"Samoa",4457,17,17,0,17,100,"Municipal water withdrawal per capita (total population)"
"Samoa",4458,17,9,0,9,52.9411764705882,"GDP per Capita"
"Samoa",4459,17,17,0,17,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Samoa",4462,17,17,17,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Samoa",4463,17,17,17,0,0,"% of area equipped for full control irrigation actually irrigated"
"Samoa",4464,17,17,17,0,0,"Irrigated cropping intensity"
"Samoa",4466,17,17,17,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Samoa",4467,17,17,17,0,0,"Freshwater withdrawal as % of total water withdrawal"
"Samoa",4468,17,17,0,17,100,"Municipal water withdrawal per capita (urban population)"
"Samoa",4470,17,5,0,5,29.4117647058824,"% of total country area cultivated"
"Samoa",4471,17,16,0,16,94.1176470588235,"Dam capacity per capita"
"Samoa",4509,17,17,0,17,100,"Exploitable: total renewable surface water"
"Samoa",4514,17,17,17,0,0,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Samoa",4531,17,17,0,17,100,"Industrial water withdrawal per capita"
"Samoa",4532,17,17,0,17,100,"Agricultural water withdrawal per capita"
"Samoa",4533,17,17,0,17,100,"Area equipped by direct use of treated municipal wastewater"
"Samoa",4534,17,17,0,17,100,"Area equipped by direct use of not treated municipal wastewater"
"Samoa",4535,17,17,0,17,100,"Direct use of treated municipal wastewater"
"Samoa",4536,17,17,0,17,100,"Overlap: between surface water and groundwater"
"Samoa",4538,17,9,0,9,52.9411764705882,"% of economically active population active in agriculture"
"Sao Tome and Principe",4103,23,11,0,11,47.8260869565217,"Cultivated area (arable land + permanent crops)"
"Sao Tome and Principe",4105,23,11,0,11,47.8260869565217,"Rural population"
"Sao Tome and Principe",4107,23,12,0,12,52.1739130434783,"Population density"
"Sao Tome and Principe",4108,23,15,0,15,65.2173913043478,"Population economically active in agriculture"
"Sao Tome and Principe",4150,23,11,0,11,47.8260869565217,"Long-term average annual precipitation in volume"
"Sao Tome and Principe",4157,23,23,0,23,100,"Total internal renewable water resources (IRWR)"
"Sao Tome and Principe",4158,23,12,0,12,52.1739130434783,"Total internal renewable water resources per capita"
"Sao Tome and Principe",4164,23,11,0,11,47.8260869565217,"Surface water: accounted inflow"
"Sao Tome and Principe",4176,23,11,0,11,47.8260869565217,"Surface water: total external renewable"
"Sao Tome and Principe",4182,23,11,0,11,47.8260869565217,"Water resources: total external renewable"
"Sao Tome and Principe",4185,23,23,0,23,100,"Total renewable surface water"
"Sao Tome and Principe",4187,23,23,0,23,100,"Total renewable groundwater"
"Sao Tome and Principe",4188,23,23,0,23,100,"Total renewable water resources"
"Sao Tome and Principe",4190,23,12,0,12,52.1739130434783,"Total renewable water resources per capita"
"Sao Tome and Principe",4192,23,11,0,11,47.8260869565217,"Dependency ratio"
